DATE,DAY,MONTH,IS_WEEKEND,WIND_DIRECTION,WIND_SPEED,PEAK_WIND_SPEED,TEMPERATURE,DEW_POINT,MAX_TEMPERATURE_DAY,MAX_TEMPERATURE_NIGHT,SUNSHINE_DURATION,RELATIVE_HUMIDITY,TOTAL_SNOW_HEIGHT,EXCHANGE_RATE_EUR_CHF,EXCHANGE_RATE_GBP_CHF,EXCHANGE_RATE_SEK_CHF,EXCHANGE_RATE_USD_CHF,AMOUNT_SKIER_ENTRIES,IS_HOLIDAY,ARRIVALS_DOMESTIC,ARRIVALS_FOREIGN,DURATION_DOMESTIC,DURATION_FOREIGN,OVERNIGHTS_DOMESTIC,OVERNIGHTS_FOREIGN,TOTAL_ARRIVALS,TOTAL_DURATION,TOTAL_OVERNIGHTS
11.04.2014,11,4,false,302.0833333,14.3625,27.39583333,3.595833333,-2.275,6.6,1.6,2,65.83333333,139,0.134178,1.471305,0.134178,0.87653,2011,true,,,,,,,,,
12.04.2014,12,4,true,278.3333333,16.59166667,36.7875,2.645833333,-1.7125,6.1,3,13,73.5,137,0.133997,1.464732,0.133997,0.874745,2593,true,,,,,,,,,
13.04.2014,13,4,true,248.75,12.05416667,36.25,0.891666667,-1.804166667,3.4,0.3,2,82.70833333,142,0.134061,1.4656,0.134061,0.87585,2138,true,,,,,,,,,
14.04.2014,14,4,false,260.4166667,28.79166667,52.475,0.095833333,-4.229166667,3.4,0,7,74.83333333,140,0.134061,1.4656,0.134061,0.87585,2160,true,,,,,,,,,
15.04.2014,15,4,false,159.1666667,30.00833333,67.83333333,-6.545833333,-9.7875,3.2,0,11,78.45833333,175,0.134098,1.470433,0.134098,0.879135,1386,true,,,,,,,,,
16.04.2014,16,4,false,237.9166667,11.0375,36.12083333,-5.958333333,-9.7125,0,0,8,75.95833333,160,0.133839,1.472055,0.133839,0.88023,2110,true,,,,,,,,,
17.04.2014,17,4,false,282.0833333,10.80833333,26.85416667,-1.208333333,-13.91666667,2.3,0,11,42.16666667,151,0.133676,1.480495,0.133676,0.881435,2553,true,,,,,,,,,
18.04.2014,18,4,false,243.75,12.28333333,39.25833333,-2.045833333,-9.941666667,2.3,0,13,63.5,154,0.133672,1.482126,0.133672,0.882465,2395,true,,,,,,,,,
19.04.2014,19,4,true,222.0833333,7.495833333,21.52083333,-3.083333333,-5.570833333,2.5,0,1,83.70833333,157,0.133767,1.482738,0.133767,0.883245,2270,true,,,,,,,,,
20.04.2014,20,4,true,235.4166667,16.90416667,35.41666667,1.233333333,-3.1625,4.2,0.2,12,73.04166667,148,0.133803,1.483282,0.133803,0.88325,3171,true,,,,,,,,,
21.04.2014,21,4,false,220.4166667,10.7375,26.67916667,0.045833333,-0.858333333,3.8,0,7,93.79166667,146,0.133803,1.483282,0.133803,0.88325,743,true,,,,,,,,,
22.04.2014,22,4,false,211.6666667,5.191666667,16.6875,2.033333333,-1.779166667,4.9,0.6,1,76.41666667,143,0.133767,1.486511,0.133767,0.88495,0,true,,,,,,,,,
23.04.2014,23,4,false,219.1666667,7.958333333,21.14583333,3.245833333,-0.225,6.2,1.3,3,78.375,141,0.134411,1.48941,0.134411,0.885,0,true,,,,,,,,,
24.04.2014,24,4,false,187.0833333,6.183333333,18.60833333,4.375,0.341666667,7.8,3.1,7,76.25,140,0.134246,1.480793,0.134246,0.882945,0,true,,,,,,,,,
25.04.2014,25,4,false,247.9166667,14.13333333,29.93333333,4.570833333,-0.15,7.8,3.4,8,72.20833333,138,0.134059,1.48112,0.134059,0.881755,0,true,,,,,,,,,
26.04.2014,26,4,true,175.4166667,8.029166667,25.52916667,3.675,1.683333333,7.8,1.8,10,87.41666667,136,0.133872,1.480114,0.133872,0.88106,0,true,,,,,,,,,
27.04.2014,27,4,true,169.5833333,7.579166667,27.46666667,-0.829166667,-1.475,7.4,2.3,3,95.45833333,144,0.13376,1.480719,0.13376,0.881435,0,true,,,,,,,,,
28.04.2014,28,4,false,245.8333333,7.108333333,23.38333333,-1.4875,-2.116666667,1.3,0,1,95.5,142,0.133717,1.480796,0.133717,0.88114,0,true,,,,,,,,,
29.04.2014,29,4,false,199.1666667,4.729166667,16.45833333,0.225,-0.420833333,3.1,0,0,95.54166667,139,0.134401,1.479012,0.134401,0.879975,0,true,,,,,,,,,
30.04.2014,30,4,false,232.0833333,10.89166667,27.925,-0.458333333,-1.0125,3.1,0,1,96.125,157,0.134732,1.487717,0.134732,0.88421,0,true,,,,,,,,,
01.05.2014,1,5,false,163.3333333,8.433333333,23.925,0.995833333,0.104166667,5.1,0,4,94.25,143,0.135397,1.485834,0.135397,0.88055,0,true,,,,,,,,,
02.05.2014,2,5,false,122.9166667,12.9625,30.55416667,0.1375,-0.3375,5.1,0,4,96.625,157,0.135197,1.48564,0.135197,0.87938,0,true,,,,,,,,,
03.05.2014,3,5,true,137.5,20.6,45.21666667,-1.608333333,-2.654166667,2.7,0,3,92.70833333,154,0.134754,1.480655,0.134754,0.87771,0,true,,,,,,,,,
04.05.2014,4,5,true,218.75,8.270833333,22.37916667,-2.8625,-4.0625,0.6,0,2,91.70833333,155,0.134925,1.481779,0.134925,0.87808,0,true,,,,,,,,,
05.05.2014,5,5,false,210.8333333,7.041666667,20.30416667,3.891666667,-8.091666667,7.7,1.9,9,43.91666667,144,0.134946,1.481017,0.134946,0.87808,2,true,,,,,,,,,
06.05.2014,6,5,false,235.4166667,15.9125,30.7875,4.970833333,-0.779166667,8,4.1,13,66.875,141,0.133962,1.480435,0.133962,0.877535,0,true,,,,,,,,,
07.05.2014,7,5,false,261.25,16.82083333,40.2,1.8625,-0.0625,7.1,2.6,8,87.625,140,0.134485,1.483938,0.134485,0.87375,0,true,,,,,,,,,
08.05.2014,8,5,false,197.5,11.19166667,32.64583333,3.1125,-1.85,7.8,0,2,71.83333333,139,0.134768,1.485483,0.134768,0.8759,0,true,,,,,,,,,
09.05.2014,9,5,false,222.9166667,12.90416667,32.54166667,4.6625,1.875,9.2,4.6,9,82.5,134,0.134862,1.489212,0.134862,0.879335,2,true,,,,,,,,,
10.05.2014,10,5,true,247.0833333,15.2875,38.19583333,5.525,1.725,9.8,3.3,3,77.66666667,130,0.135169,1.494056,0.135169,0.8867,0,true,,,,,,,,,
11.05.2014,11,5,true,262.0833333,22.60833333,59.12083333,1.383333333,-1.9,9.8,5.3,5,80.16666667,124,0.134821,1.493537,0.134821,0.88619,0,true,,,,,,,,,
12.05.2014,12,5,false,136.6666667,9.125,31.1625,-2.9875,-3.845833333,3.7,0,5,94.04166667,124,0.134821,1.493537,0.134821,0.88619,0,true,,,,,,,,,
13.05.2014,13,5,false,138.3333333,13.74166667,38.275,-3.266666667,-4.154166667,0.1,0,2,93.91666667,132,0.135179,1.497664,0.135179,0.887845,0,true,,,,,,,,,
14.05.2014,14,5,false,50.41666667,30.00416667,65.67916667,-3.904166667,-5.304166667,0,0,4,90.20833333,152,0.135862,1.498351,0.135862,0.89053,0,true,,,,,,,,,
15.05.2014,15,5,false,40.83333333,26.39166667,59.34583333,-3.995833333,-6.033333333,0,0,4,85.95833333,177,0.135764,1.492802,0.135764,0.89027,0,true,,,,,,,,,
16.05.2014,16,5,false,58.75,24.85,60.72083333,-2.0375,-5.241666667,0.9,0,2,78.95833333,174,0.135432,1.494257,0.135432,0.889785,0,true,,,,,,,,,
17.05.2014,17,5,true,155.4166667,5.508333333,21.37083333,-0.608333333,-2.520833333,2.5,0,7,87.04166667,176,0.135862,1.500156,0.135862,0.89191,0,true,,,,,,,,,
18.05.2014,18,5,true,217.5,14.20833333,26.84166667,3.270833333,-0.975,7.3,1.7,2,74.41666667,149,0.13599,1.501038,0.13599,0.89266,0,true,,,,,,,,,
19.05.2014,19,5,false,230,25.075,47.67916667,2.845833333,-1.516666667,7.3,2.4,8,73.20833333,141,0.135984,1.501038,0.135984,0.8926,0,false,,,,,,,,,
20.05.2014,20,5,false,242.0833333,23.30416667,43.05,4.7125,0.629166667,8,3.3,6,75.04166667,136,0.135322,1.49987,0.135322,0.891665,0,false,,,,,,,,,
21.05.2014,21,5,false,244.5833333,25.99583333,49.15416667,6.2375,2.225,8.7,4.7,7,75.75,130,0.135466,1.502509,0.135466,0.89225,10,false,,,,,,,,,
22.05.2014,22,5,false,198.3333333,25.3875,61.5,6.620833333,4.183333333,10.6,5.7,11,85.29166667,121,0.135956,1.509937,0.135956,0.89497,0,false,,,,,,,,,
23.05.2014,23,5,false,195.4166667,20.30416667,46.20833333,5.2875,1.7875,10.5,3.8,6,79.58333333,111,0.135751,1.508478,0.135751,0.89501,1,false,,,,,,,,,
24.05.2014,24,5,true,187.9166667,11.825,32.93333333,4.8625,0.7125,8.4,3.8,9,75,106,0.134768,1.506865,0.134768,0.8955,435,false,,,,,,,,,
25.05.2014,25,5,true,185.8333333,14.05416667,32.72916667,5.529166667,1.216666667,9.2,2.9,9,75.83333333,101,0.134871,1.507814,0.134871,0.8958,574,false,,,,,,,,,
26.05.2014,26,5,false,229.5833333,12.04166667,25.3,4.595833333,0.875,9.2,5.1,10,77.04166667,94,0.134879,1.507764,0.134879,0.8958,4,false,,,,,,,,,
27.05.2014,27,5,false,232.0833333,10.27083333,25.52916667,2.175,0.833333333,5.7,2.7,3,91.08333333,92,0.135136,1.506792,0.135136,0.894635,2,false,,,,,,,,,
28.05.2014,28,5,false,196.6666667,10.89166667,28.15833333,1.745833333,0.604166667,5.5,0.3,4,92.29166667,92,0.135396,1.50742,0.135396,0.89791,0,false,,,,,,,,,
29.05.2014,29,5,false,184.1666667,13.50833333,34.26666667,2.5625,0.404166667,6,1.6,4,85.91666667,89,0.135223,1.500806,0.135223,0.89833,433,false,,,,,,,,,
30.05.2014,30,5,false,250.4166667,11.80416667,30.16666667,1.875,1.0875,6,1.6,4,94.66666667,85,0.135008,1.499741,0.135008,0.897655,212,false,,,,,,,,,
31.05.2014,31,5,true,224.1666667,14.975,33.575,1.966666667,-0.333333333,5.8,0.8,2,85.25,82,0.133765,1.500067,0.133765,0.89431,1013,false,,,,,,,,,
01.06.2014,1,6,true,207.0833333,10.58333333,30.09583333,3.054166667,-1.008333333,6.8,1.7,8,75.25,78,0.133884,1.500419,0.133884,0.89545,700,false,,,,,,,,,
02.06.2014,2,6,false,144.1666667,7.2625,21.225,3.241666667,0.4,6.8,1.9,9,78.91666667,71,0.133884,1.500419,0.133884,0.89545,0,false,,,,,,,,,
03.06.2014,3,6,false,196.6666667,6.425,19.13333333,3.741666667,1.633333333,6.6,2.7,4,86.375,67,0.13434,1.504458,0.13434,0.898545,0,false,,,,,,,,,
04.06.2014,4,6,false,194.5833333,9.116666667,23.23333333,3.670833333,2.366666667,6.6,3.5,4,91.25,65,0.1342,1.501617,0.1342,0.896405,1,false,,,,,,,,,
05.06.2014,5,6,false,183.75,9.345833333,27.5375,4.420833333,2.208333333,8.9,1.3,3,86.45833333,62,0.134765,1.50108,0.134765,0.896835,0,false,,,,,,,,,
06.06.2014,6,6,false,240.8333333,12.89583333,34.2375,8.633333333,3.0875,12.8,6.1,8,68.79166667,54,0.13383,1.49884,0.13383,0.89136,300,false,,,,,,,,,
07.06.2014,7,6,true,194.5833333,8.420833333,22.15,12.525,4.225,16.9,10.4,13,57.70833333,46,0.134796,1.501558,0.134796,0.89378,2307,false,,,,,,,,,
08.06.2014,8,6,true,205.8333333,8.05,22.13333333,15.74166667,4.725,19.6,14.2,13,48.95833333,33,0.134774,1.50105,0.134774,0.893455,4914,false,,,,,,,,,
09.06.2014,9,6,false,230,14.12916667,38.28333333,15.475,4.033333333,20.4,14.7,14,47.16666667,19,0.134774,1.50105,0.134774,0.893455,3605,false,,,,,,,,,
10.06.2014,10,6,false,253.75,12.05,34.35833333,14.34166667,4.908333333,20.4,14.5,10,53.66666667,6,0.134194,1.507763,0.134194,0.897775,585,false,,,,,,,,,
11.06.2014,11,6,false,177.5,10.7375,37.5875,12.76666667,7.470833333,18.6,12,10,70.91666667,3,0.134346,1.507196,0.134346,0.900075,622,false,,,,,,,,,
12.06.2014,12,6,false,173.3333333,11.2,29.7875,12.45833333,6.625,17.9,11,11,67.875,4,0.134379,1.511289,0.134379,0.899655,549,false,,,,,,,,,
13.06.2014,13,6,false,210,13.89583333,33.94583333,10.1875,5.195833333,16,9.3,11,71.58333333,5,0.134249,1.510882,0.134249,0.89763,469,false,,,,,,,,,
14.06.2014,14,6,true,195.4166667,12.75,32.9375,6.883333333,4.454166667,13.4,6,10,84.75,6,0.135412,1.527657,0.135412,0.90034,753,false,,,,,,,,,
15.06.2014,15,6,true,203.3333333,8.5,24.22083333,5.025,3.554166667,9.3,3.5,7,90.58333333,7,0.135459,1.527317,0.135459,0.9003,412,false,,,,,,,,,
16.06.2014,16,6,false,203.75,15.98333333,34.425,5.441666667,2.8,9.4,4.1,5,83.375,7,0.135502,1.527801,0.135502,0.900585,157,false,,,,,,,,,
17.06.2014,17,6,false,162.0833333,8.1875,26.32083333,4.908333333,1.979166667,9.4,3.8,7,81.66666667,8,0.135344,1.52397,0.135344,0.89755,423,false,,,,,,,,,
18.06.2014,18,6,false,187.5,8.433333333,24.75416667,5.125,3.025,9.5,3.5,6,86.83333333,8,0.135514,1.526173,0.135514,0.90003,235,true,,,,,,,,,
19.06.2014,19,6,false,191.25,10.43333333,29.4,5.766666667,2.970833333,9.5,4.3,5,82.70833333,2,0.134766,1.52049,0.134766,0.897545,617,true,,,,,,,,,
20.06.2014,20,6,false,297.9166667,16.12916667,40.675,5.4,2.004166667,9.4,4.6,7,79.41666667,3,0.133438,1.52359,0.133438,0.89434,317,true,,,,,,,,,
21.06.2014,21,6,true,172.9166667,8.35,27.01666667,8.341666667,4.654166667,13.6,5.3,1,79.45833333,4,0.133063,1.523394,0.133063,0.895695,1823,true,,,,,,,,,
22.06.2014,22,6,true,226.25,13.5125,36.725,10.37083333,5.558333333,14.7,10.4,13,73.04166667,5,0.133397,1.522856,0.133397,0.895135,2480,true,,,,,,,,,
23.06.2014,23,6,false,232.9166667,14.12916667,44.20833333,9.4375,6.158333333,14.7,7.4,8,80.625,5,0.133397,1.522856,0.133397,0.895135,388,true,,,,,,,,,
24.06.2014,24,6,false,175.4166667,6.491666667,22.91666667,6.904166667,6.295833333,13.9,6.2,7,96.04166667,2,0.133565,1.522082,0.133565,0.894345,40,true,,,,,,,,,
25.06.2014,25,6,false,228.75,13.74166667,34.26666667,5.745833333,2.854166667,8.7,5.1,1,82.20833333,3,0.133092,1.519317,0.133092,0.89484,72,true,,,,,,,,,
26.06.2014,26,6,false,237.9166667,11.97916667,28.87083333,6.2875,3.841666667,10.5,4.4,7,84.91666667,4,0.13249,1.514591,0.13249,0.8922,588,true,,,,,,,,,
27.06.2014,27,6,false,139.1666667,5.958333333,21.0625,7.6875,4.929166667,12,5.4,9,83.33333333,3,0.132513,1.520941,0.132513,0.893355,307,true,,,,,,,,,
28.06.2014,28,6,true,228.3333333,13.89166667,40.5125,8.3875,5.841666667,12,7.4,4,84.04166667,3,0.132261,1.51672,0.132261,0.891255,875,true,,,,,,,,,
29.06.2014,29,6,true,192.5,10.19166667,32.62916667,3.829166667,3.479166667,10.4,7.6,3,97.625,6,0.132347,1.517823,0.132347,0.891,50,true,,,,,,,,,
30.06.2014,30,6,false,201.25,9.883333333,29.55,2.108333333,0.491666667,5.5,0.4,0,89.41666667,7,0.132347,1.517823,0.132347,0.891,68,true,,,,,,,,,
01.07.2014,1,7,false,202.5,13.81666667,29.40416667,5.983333333,2.366666667,9.2,5.1,6,78.125,4,0.132564,1.517311,0.132564,0.887035,636,true,,,,,,,,,
02.07.2014,2,7,false,217.5,10.35,27.7,5.045833333,4.083333333,9.2,6.4,7,93.58333333,3,0.132549,1.52173,0.132549,0.88675,43,true,,,,,,,,,
03.07.2014,3,7,false,162.5,6.420833333,18.60416667,9.316666667,3.8125,15.1,5.6,0,69.70833333,4,0.132609,1.525695,0.132609,0.889175,1224,true,,,,,,,,,
04.07.2014,4,7,false,232.0833333,24.07916667,54.625,9.575,5.775,15.1,9.2,14,77.625,4,0.13093,1.532625,0.13093,0.893505,824,true,,,,,,,,,
05.07.2014,5,7,true,192.0833333,8.345833333,23.78333333,8.733333333,6.666666667,12.3,7,3,87.125,3,0.130645,1.534882,0.130645,0.894345,969,true,,,,,,,,,
06.07.2014,6,7,true,217.9166667,17.82916667,34.4375,11.0125,7.083333333,13.4,10,2,76.83333333,5,0.13066,1.534731,0.13066,0.894395,2557,true,,,,,,,,,
07.07.2014,7,7,false,186.25,15.9,40.42916667,8.0375,5.8625,13.4,7.6,9,86.58333333,4,0.13066,1.534731,0.13066,0.894395,194,true,,,,,,,,,
08.07.2014,8,7,false,282.5,10.9625,31.00833333,3.579166667,2.4,11.3,6.3,4,92.08333333,4,0.13071,1.530699,0.13071,0.8934,33,true,,,,,,,,,
09.07.2014,9,7,false,198.75,12.125,36.8,1.616666667,0.975,3.6,0.8,0,95.58333333,5,0.130736,1.529369,0.130736,0.892815,71,true,,,,,,,,,
10.07.2014,10,7,false,163.3333333,10.35833333,23.675,2.229166667,2.158333333,4.2,0.5,1,99.5,5,0.131201,1.52784,0.131201,0.89235,150,true,,,,,,,,,
11.07.2014,11,7,false,205.4166667,23.91666667,60.2625,5.633333333,4.495833333,8.5,4.8,0,92.625,2,0.131554,1.52923,0.131554,0.89265,74,true,,,,,,,,,
12.07.2014,12,7,true,134.1666667,6.725,21.99166667,6.545833333,5.870833333,9.4,4.7,2,95.54166667,2,0.131324,1.52689,0.131324,0.892215,944,true,,,,,,,,,
13.07.2014,13,7,true,221.25,5.645833333,18.60416667,6.15,5.2,9.4,5.3,2,93.66666667,1,0.131355,1.526619,0.131355,0.89195,959,true,,,,,,,,,
14.07.2014,14,7,false,163.3333333,9.575,22.5375,6.995833333,5.8625,9.6,5.7,0,92.79166667,2,0.131355,1.526619,0.131355,0.89195,276,true,,,,,,,,,
15.07.2014,15,7,false,184.5833333,8.729166667,23.84166667,9.0875,6.979166667,13.9,6.2,2,87.70833333,5,0.131279,1.524003,0.131279,0.892555,1786,true,,,,,,,,,
16.07.2014,16,7,false,212.9166667,11.04583333,24.15,11.45833333,7.520833333,14.7,10.1,8,77.29166667,5,0.131367,1.535817,0.131367,0.89575,2506,true,,,,,,,,,
17.07.2014,17,7,false,167.9166667,11.12083333,28.47916667,12.07916667,5.854166667,14.8,10.2,13,68.70833333,5,0.131559,1.539889,0.131559,0.89881,2829,true,,,,,,,,,
18.07.2014,18,7,false,186.6666667,7.958333333,23.38333333,13.92916667,4.0125,16.7,12.6,13,51.41666667,5,0.131531,1.53559,0.131531,0.89766,3097,true,,,,,,,,,
19.07.2014,19,7,true,211.6666667,13.89583333,34.7125,14.8,8.129166667,19.9,13.1,14,65.08333333,5,0.131351,1.533844,0.131351,0.89769,4587,true,,,,,,,,,
20.07.2014,20,7,true,217.9166667,21.4625,46.97916667,11.87083333,7.775,19.9,12.4,11,76.125,5,0.131362,1.535228,0.131362,0.8984,2007,true,,,,,,,,,
21.07.2014,21,7,false,255.8333333,16.3625,47.29583333,6.220833333,5.004166667,13.6,7.1,2,91.95833333,2,0.131334,1.534895,0.131334,0.898205,32,true,,,,,,,,,
22.07.2014,22,7,false,235.8333333,16.2875,42.6125,8.179166667,7.441666667,9.6,6.2,0,95.08333333,3,0.131124,1.533118,0.131124,0.898315,94,true,,,,,,,,,
23.07.2014,23,7,false,174.5833333,8.733333333,29.40833333,9.920833333,8.633333333,13.2,8.6,0,92,4,0.131707,1.539114,0.131707,0.90219,1790,true,,,,,,,,,
24.07.2014,24,7,false,221.25,9.891666667,26.91666667,8.466666667,6.558333333,13.1,8.2,4,88.08333333,2,0.131959,1.537197,0.131959,0.90225,724,true,,,,,,,,,
25.07.2014,25,7,false,189.1666667,7.9625,21.76666667,9.3125,6.095833333,13.5,7.3,3,80.95833333,4,0.132106,1.533157,0.132106,0.90247,2867,true,,,,,,,,,
26.07.2014,26,7,true,242.5,10.575,25.52916667,6.945833333,5.5625,13.5,7.1,5,91.25,1,0.132662,1.535165,0.132662,0.90445,162,true,,,,,,,,,
27.07.2014,27,7,true,212.9166667,12.6625,32.7875,7.533333333,7.070833333,10.3,6.5,0,96.79166667,2,0.132669,1.535905,0.132669,0.904725,484,true,,,,,,,,,
28.07.2014,28,7,false,231.25,9.883333333,27.31666667,9.754166667,7.325,13.6,8.7,1,85.29166667,5,0.132669,1.535905,0.132669,0.904725,1944,true,,,,,,,,,
29.07.2014,29,7,false,166.25,6.575,24.30416667,7.141666667,6.891666667,13.6,6.3,7,98.41666667,1,0.132212,1.535412,0.132212,0.90382,144,true,,,,,,,,,
30.07.2014,30,7,false,214.5833333,26.62916667,55.87083333,7.366666667,6.983333333,9.5,6.3,1,97.375,2,0.132342,1.536498,0.132342,0.90668,315,true,,,,,,,,,
31.07.2014,31,7,false,170.4166667,8.495833333,29.40416667,9.4,8.691666667,12.6,7.7,0,95.45833333,3,0.132001,1.538165,0.132001,0.90984,1318,true,,,,,,,,,
01.08.2014,1,8,false,220,7.433333333,19.84583333,10.70416667,8.495833333,14,8.4,4,86.54166667,4,0.131732,1.534544,0.131732,0.90845,2095,true,,,,,,,,,
02.08.2014,2,8,true,229.1666667,8.883333333,26.08333333,9.133333333,7.375,14,10.1,5,88.83333333,3,0.132058,1.524763,0.132058,0.90574,1324,true,,,,,,,,,
03.08.2014,3,8,true,224.1666667,12.0375,31.72083333,8.254166667,6.35,11.5,7.2,3,87.83333333,3,0.132028,1.52326,0.132028,0.90554,2219,true,,,,,,,,,
04.08.2014,4,8,false,148.3333333,10.04583333,32.94583333,8.533333333,6.525,12.7,6.8,5,87.58333333,3,0.132028,1.52326,0.132028,0.90554,2317,true,,,,,,,,,
05.08.2014,5,8,false,182.5,9.670833333,30.95,7.091666667,5.454166667,12.7,6.3,5,89.45833333,2,0.131688,1.527523,0.131688,0.906455,1384,true,,,,,,,,,
06.08.2014,6,8,false,199.5833333,5.195833333,17.45,8.2,5.9,12,6.6,4,86.16666667,4,0.132037,1.535892,0.132037,0.910185,3610,true,,,,,,,,,
07.08.2014,7,8,false,198.3333333,5.570833333,18.15,8.25,7.2,12,7.1,7,93.16666667,3,0.131539,1.529359,0.131539,0.9073,1391,true,,,,,,,,,
08.08.2014,8,8,false,237.0833333,12.05,26.2375,10.81666667,7.633333333,13.9,9.2,2,80.875,5,0.131557,1.530646,0.131557,0.909265,3299,true,,,,,,,,,
09.08.2014,9,8,true,149.1666667,9.270833333,25.175,10.05833333,8.070833333,13.9,9.3,7,87.75,3,0.131512,1.519288,0.131512,0.905435,435,true,,,,,,,,,
10.08.2014,10,8,true,235,17.75416667,34.87916667,11.40833333,8.425,13,10.6,3,82,4,0.131282,1.51896,0.131282,0.90549,3090,true,,,,,,,,,
11.08.2014,11,8,false,186.6666667,6.9625,24.45833333,9.308333333,9.033333333,12.7,11.3,3,98.25,4,0.131172,1.51882,0.131172,0.90549,141,true,,,,,,,,,
12.08.2014,12,8,false,160.4166667,4.320833333,13.50833333,7.045833333,6.829166667,10.4,7.2,0,98.54166667,2,0.131867,1.521088,0.131867,0.906135,481,true,,,,,,,,,
13.08.2014,13,8,false,227.9166667,13.44166667,33.25,6.491666667,5.466666667,9.8,6.4,1,93.375,3,0.131938,1.526169,0.131938,0.90775,73,true,,,,,,,,,
14.08.2014,14,8,false,199.1666667,7.654166667,26.84583333,3.4625,2.495833333,9,2.2,1,93.70833333,4,0.131964,1.51489,0.131964,0.90751,644,true,,,,,,,,,
15.08.2014,15,8,false,162.0833333,7.0375,25,2.729166667,2.125,6.4,2.7,3,95.83333333,4,0.132113,1.512392,0.132113,0.90646,483,true,,,,,,,,,
16.08.2014,16,8,true,187.5,9.579166667,27.8375,1.866666667,0.858333333,4.9,1,4,93.29166667,5,0.131934,1.507491,0.131934,0.9031,566,true,,,,,,,,,
17.08.2014,17,8,true,199.5833333,7.570833333,20.52916667,5.529166667,2.058333333,10.2,3.2,3,79.25,5,0.132069,1.507062,0.132069,0.9027,3869,true,,,,,,,,,
18.08.2014,18,8,false,210,12.74583333,30.0875,7.6125,4.095833333,11.6,5.7,13,79.08333333,3,0.132018,1.507012,0.132018,0.9027,1748,true,,,,,,,,,
19.08.2014,19,8,false,195.8333333,6.5,19.59583333,7.141666667,5.783333333,11.6,6.7,10,91.20833333,1,0.132264,1.516643,0.132264,0.90627,345,true,,,,,,,,,
20.08.2014,20,8,false,122.9166667,6.8875,17.82083333,3.9125,3.9,10.3,5.5,3,99.875,3,0.132233,1.510742,0.132233,0.909195,136,true,,,,,,,,,
21.08.2014,21,8,false,159.1666667,8.345833333,24.77083333,3.725,2.429166667,8,1.5,0,91.58333333,5,0.132079,1.514502,0.132079,0.91095,793,true,,,,,,,,,
22.08.2014,22,8,false,164.1666667,5.3375,18.5,6.358333333,4.695833333,10.5,4.4,7,89.58333333,2,0.132271,1.51181,0.132271,0.91141,1213,true,,,,,,,,,
23.08.2014,23,8,true,195.8333333,9.8875,27.0625,4.225,3.1375,10.5,5.1,8,92.91666667,3,0.132162,1.515217,0.132162,0.91385,729,true,,,,,,,,,
24.08.2014,24,8,true,153.3333333,8.8125,23.99583333,1.9375,1.016666667,6,1.6,2,93.83333333,5,,,,,1072,true,,,,,,,,,
25.08.2014,25,8,false,256.6666667,12.59583333,26.925,5.116666667,2.6875,8.1,4.4,4,84.875,4,0.132185,1.514306,0.132185,0.91374,909,true,,,,,,,,,
26.08.2014,26,8,false,261.3636364,20.62272727,37.61363636,7.127272727,6.018181818,7.8,5.2,3,92.77272727,1,0.132065,1.51719,0.132065,0.91504,46,true,,,,,,,,,
27.08.2014,27,8,false,178.3333333,9.429166667,27.15833333,5.825,4.6625,8.8,4.8,0,92.58333333,2,0.131922,1.518999,0.131922,0.917855,95,true,,,,,,,,,
28.08.2014,28,8,false,180,5.495833333,14.50416667,8.725,5.9875,12.4,7.3,1,83.20833333,4,0.13165,1.51613,0.13165,0.914355,1439,true,,,,,,,,,
29.08.2014,29,8,false,145,6.108333333,19.9875,9.0875,7.733333333,13.3,8.1,9,91.5,4,0.131212,1.517166,0.131212,0.9152,616,true,,,,,,,,,
30.08.2014,30,8,true,166.25,5.570833333,16.89583333,7.7625,7.308333333,13.3,7.1,4,97.04166667,2,0.131432,1.521383,0.131432,0.917835,567,true,,,,,,,,,
31.08.2014,31,8,true,254.1666667,11.12916667,28.09583333,5.520833333,5.029166667,10.1,6.9,1,96.66666667,5,0.131341,1.523957,0.131341,0.9181,416,true,,,,,,,,,
01.09.2014,1,9,false,62.08333333,29.1625,64.50833333,0.9,-0.166666667,9.1,0.4,1,92.70833333,16,0.131349,1.524196,0.131349,0.918275,43,true,,,,,,,,,
02.09.2014,2,9,false,91.25,13.75416667,34.8625,2,0.316666667,4.1,0.5,1,88.625,6,0.131406,1.527651,0.131406,0.919745,473,false,,,,,,,,,
03.09.2014,3,9,false,219.1666667,7.958333333,19.51666667,5.845833333,3.695833333,10.1,2.3,3,86.79166667,4,0.131067,1.515426,0.131067,0.91925,452,false,,,,,,,,,
04.09.2014,4,9,false,224.5833333,5.645833333,16.8875,10.24583333,5.783333333,13.4,9.3,3,73.95833333,2,0.130981,1.510975,0.130981,0.918265,900,false,,,,,,,,,
05.09.2014,5,9,false,178.3333333,5.566666667,11.27083333,8.066666667,6.641666667,13.1,9.8,7,87.29166667,2,0.131829,1.522328,0.131829,0.93117,219,false,,,,,,,,,
06.09.2014,6,9,true,186.6666667,6.570833333,19.99166667,8.758333333,6.754166667,11.8,7.2,0,87.41666667,2,0.131297,1.519082,0.131297,0.93084,993,false,,,,,,,,,
07.09.2014,7,9,true,180,7.275,20.51666667,10.02916667,6.570833333,13,8.9,3,79.58333333,2,,,,,1817,false,,,,,,,,,
